Centroid Mass	Relative Intensity
2708.660553	119.423
2708.696111	120.193
2708.731670	121.734
2708.767229	116.341
2708.802787	100.675
2708.838347	109.15
2708.873906	134.575
2708.909466	147.417
2708.945025	127.384
2708.980586	121.991
2709.016146	115.057
2709.051706	116.598
2709.087267	121.478
2709.122828	134.319
2709.158390	148.444
2709.193951	154.608
2709.229513	160.771
2709.265075	145.876
2709.300637	144.335
2709.336199	132.007
2709.371762	129.953
2709.407325	126.871
2709.442888	136.887
2709.478451	123.018
2709.514015	117.882
2709.549579	126.1
2709.585143	129.696
2709.620707	131.237
2709.656272	131.494
2709.691836	133.035
2709.727401	125.844
2709.762967	115.314
2709.798532	116.855
2709.834098	108.893
2709.869664	111.205
2709.905230	138.428
2709.940796	159.487
2709.976363	147.93
2710.011930	135.346
2710.047497	146.646
2710.083064	139.455
2710.118632	125.587
2710.154199	127.384
2710.189767	117.368
2710.225336	110.177
2710.260904	90.6589
2710.296473	74.4791
2710.332042	79.3588
2710.367611	100.161
2710.403181	116.598
2710.438750	112.746
2710.474320	99.9045
2710.509890	113.002
2710.545461	132.778
2710.581031	130.98
2710.616602	121.221
2710.652173	117.625
2710.687744	126.357
2710.723316	143.564
2710.758888	138.171
2710.794460	135.346
2710.830032	115.571
2710.865604	107.352
2710.901177	108.893
2710.936750	123.532
2710.972323	128.925
2711.007896	123.018
2711.043470	113.773
2711.079044	122.248
2711.114618	121.221
2711.150192	131.237
2711.185767	128.155
2711.221342	107.352
2711.256917	92.4567
2711.292492	100.418
2711.328068	115.571
2711.363643	104.527
2711.399219	85.0088
2711.434795	81.1565
2711.470372	88.0907
2711.505949	87.577
2711.541525	94.2544
2711.577103	115.057
2711.612680	133.291
2711.648257	135.089
2711.683835	100.418
2711.719413	103.5
2711.754992	117.112
2711.790570	116.084
2711.826149	118.909
2711.861728	114.8
2711.897307	114.8
2711.932887	107.609
2711.968466	90.1453
2712.004046	99.134
2712.039626	110.177
2712.075207	114.8
2712.110787	101.959
2712.146368	106.325
2712.181949	104.527
2712.217531	116.855
2712.253112	135.86
2712.288694	117.112
2712.324276	97.5931
2712.359858	100.418
2712.395441	116.341
2712.431024	127.898
2712.466607	148.187
2712.502190	132.521
2712.537773	102.216
2712.573357	103.243
2712.608941	119.423
2712.644525	123.532
2712.680109	131.237
2712.715694	132.264
2712.751279	106.582
2712.786864	103.5
2712.822449	111.718
2712.858035	127.384
2712.893620	121.734
2712.929206	127.641
2712.964793	123.532
2713.000379	112.746
2713.035966	115.314
2713.071553	125.587
2713.107140	124.303
2713.142727	116.598
2713.178315	116.084
2713.213903	128.412
2713.249491	129.953
2713.285079	115.314
2713.320668	108.636
2713.356257	113.516
2713.391846	118.909
2713.427435	118.909
2713.463024	121.221
2713.498614	103.757
2713.534204	100.161
2713.569794	114.543
2713.605385	136.373
2713.640975	132.521
2713.676566	117.112
2713.712157	100.675
2713.747749	91.943
2713.783340	86.0361
2713.818932	107.866
2713.854524	117.882
2713.890117	119.937
2713.925709	115.314
2713.961302	100.161
2713.996895	90.6589
2714.032488	96.0522
2714.068082	102.216
2714.103675	115.571
2714.139269	125.844
2714.174863	105.298
2714.210458	103.5
2714.246052	109.664
2714.281647	104.014
2714.317242	100.932
2714.352838	102.986
2714.388433	106.068
2714.424029	100.418
2714.459625	114.8
2714.495221	119.166
2714.530818	105.041
2714.566415	101.445
2714.602012	96.309
2714.637609	105.298
2714.673206	118.909
2714.708804	103.757
2714.744402	92.1999
2714.780000	98.1068
2714.815598	100.418
2714.851197	109.664
2714.886796	104.527
2714.922395	88.3476
2714.957994	77.561
2714.993594	69.8564
2715.029193	80.8997
2715.064793	95.2818
2715.100394	104.271
2715.135994	109.664
2715.171595	98.6204
2715.207196	84.7521
2715.242797	93.484
2715.278398	110.177
2715.314000	109.15
2715.349602	104.527
2715.385204	96.309
2715.420806	105.811
2715.456409	111.205
2715.492012	99.9045
2715.527615	107.352
2715.563218	98.8773
2715.598821	87.3203
2715.634425	83.4679
2715.670029	85.2657
2715.705633	86.5498
2715.741238	86.5498
2715.776842	102.73
2715.812447	124.816
2715.848053	125.33
2715.883658	116.084
2715.919263	105.811
2715.954869	114.03
2715.990475	115.057
2716.026082	101.445
2716.061688	96.8227
2716.097295	100.675
2716.132902	100.675
2716.168509	91.1726
2716.204117	102.986
2716.239724	121.478
2716.275332	123.789
2716.310941	111.462
2716.346549	98.8773
2716.382158	102.73
2716.417766	119.423
2716.453376	130.466
2716.488985	130.21
2716.524594	104.784
2716.560204	85.2657
2716.595814	94.5113
2716.631425	105.811
2716.667035	114.543
2716.702646	126.357
2716.738257	133.035
2716.773868	124.303
2716.809479	112.232
2716.845091	103.757
2716.880703	112.746
2716.916315	101.189
2716.951928	77.0474
2716.987540	88.3476
2717.023153	98.1068
2717.058766	96.3091
2717.094379	90.659
2717.129993	93.7408
2717.165607	93.9977
2717.201221	111.462
2717.236835	121.221
2717.272449	120.964
2717.308064	105.298
2717.343679	98.1068
2717.379294	89.3749
2717.414910	112.489
2717.450525	111.462
2717.486141	94.7681
2717.521757	85.0089
2717.557374	90.659
2717.592990	107.096
2717.628607	119.423
2717.664224	111.718
2717.699841	96.5659
2717.735459	95.2818
2717.771077	100.675
2717.806695	101.446
2717.842313	103.5
2717.877931	116.598
2717.913550	110.434
2717.949169	100.161
2717.984788	107.096
2718.020407	103.5
2718.056027	110.434
2718.091647	100.418
2718.127267	83.7248
2718.162887	89.8885
2718.198508	113.773
2718.234128	112.232
2718.269749	102.73
2718.305371	88.6044
2718.340992	94.5113
2718.376614	101.959
2718.412236	119.166
2718.447858	119.68
2718.483480	114.543
2718.519103	110.948
2718.554726	97.85
2718.590349	86.8067
2718.625972	90.9158
2718.661596	102.473
2718.697220	112.489
2718.732844	110.434
2718.768468	113.003
2718.804093	110.434
2718.839717	133.548
2718.875342	118.396
2718.910968	105.555
2718.946593	98.3637
2718.982219	101.446
2719.017845	94.7682
2719.053471	102.216
2719.089097	107.096
2719.124724	121.221
2719.160351	124.303
2719.195978	123.275
2719.231605	113.773
2719.267233	109.921
2719.302860	122.505
2719.338488	141.253
2719.374117	126.357
2719.409745	113.773
2719.445374	110.177
2719.481003	99.9046
2719.516632	100.161
2719.552261	117.882
2719.587891	130.21
2719.623521	121.478
2719.659151	111.205
2719.694781	105.812
2719.730412	116.341
2719.766043	106.582
2719.801674	88.6044
2719.837305	90.659
2719.872937	98.3637
2719.908568	80.643
2719.944200	82.1839
2719.979832	115.314
2720.015465	136.63
2720.051098	130.21
2720.086730	104.527
2720.122364	88.6044
2720.157997	83.7248
2720.193631	97.0796
2720.229264	117.882
2720.264899	138.428
2720.300533	109.664
2720.336167	87.3203
2720.371802	92.7136
2720.407437	106.325
2720.443072	110.948
2720.478708	102.473
2720.514344	98.3637
2720.549980	105.041
2720.585616	124.56
2720.621252	131.751
2720.656889	128.412
2720.692526	140.996
2720.728163	122.248
2720.763800	110.434
2720.799438	136.63
2720.835076	154.094
2720.870714	133.035
2720.906352	117.882
2720.941990	104.784
2720.977629	99.6478
2721.013268	96.5659
2721.048907	101.189
2721.084547	105.041
2721.120187	123.789
2721.155826	135.86
2721.191467	119.937
2721.227107	99.391
2721.262748	97.5932
2721.298388	116.084
2721.334030	121.734
2721.369671	106.582
2721.405312	112.232
2721.440954	132.007
2721.476596	125.33
2721.512238	114.8
2721.547881	134.319
2721.583524	142.794
2721.619167	142.537
2721.654810	124.046
2721.690453	124.56
2721.726097	112.746
2721.761741	110.177
2721.797385	105.812
2721.833029	107.096
2721.868674	115.571
2721.904319	117.625
2721.939964	112.746
2721.975609	105.041
2722.011254	112.746
2722.046900	122.505
2722.082546	122.248
2722.118192	120.45
2722.153839	111.462
2722.189486	113.003
2722.225132	107.866
2722.260780	108.637
2722.296427	113.516
2722.332075	110.691
2722.367722	100.675
2722.403371	116.598
2722.439019	119.423
2722.474667	115.314
2722.510316	128.669
2722.545965	144.335
2722.581615	141.253
2722.617264	126.357
2722.652914	112.232
2722.688564	116.598
2722.724214	120.964
2722.759864	113.773
2722.795515	112.489
2722.831166	111.205
2722.866817	106.325
2722.902468	89.3749
2722.938120	98.8773
2722.973772	99.6478
2723.009424	98.6205
2723.045076	110.948
2723.080729	112.746
2723.116381	108.38
2723.152034	93.4841
2723.187688	88.8613
2723.223341	96.3091
2723.258995	100.418
2723.294649	90.659
2723.330303	90.1454
2723.365957	89.3749
2723.401612	103.243
2723.437267	118.653
2723.472922	122.248
2723.508577	114.03
2723.544233	121.478
2723.579888	120.45
2723.615544	104.271
2723.651201	107.096
2723.686857	125.33
2723.722514	143.821
2723.758171	128.669
2723.793828	100.418
2723.829485	93.9977
2723.865143	104.014
2723.900801	107.352
2723.936459	114.543
2723.972117	126.871
2724.007776	124.816
2724.043435	115.571
2724.079094	119.68
2724.114753	132.007
2724.150413	123.019
2724.186072	108.38
2724.221732	104.271
2724.257393	92.7136
2724.293053	94.2545
2724.328714	113.259
2724.364375	125.073
2724.400036	123.532
2724.435697	137.144
2724.471359	148.187
2724.507021	135.86
2724.542683	142.023
2724.578345	149.985
2724.614008	152.296
2724.649671	150.242
2724.685334	139.712
2724.720997	133.805
2724.756660	133.291
2724.792324	119.937
2724.827988	115.828
2724.863652	130.723
2724.899317	139.712
2724.934981	128.669
2724.970646	110.691
2725.006311	103.5
2725.041977	119.937
2725.077642	117.112
2725.113308	112.232
2725.148974	98.3637
2725.184640	99.391
2725.220307	121.221
2725.255974	136.63
2725.291641	138.171
2725.327308	129.953
2725.362975	113.773
2725.398643	118.139
2725.434311	131.237
2725.469979	139.455
2725.505648	146.903
2725.541316	168.219
2725.576985	170.017
2725.612654	172.072
2725.648323	172.328
2725.683993	170.274
2725.719663	154.094
2725.755333	141.767
2725.791003	128.412
2725.826674	141.253
2725.862344	148.701
2725.898015	158.46
2725.933686	174.126
2725.969358	152.81
2726.005030	133.805
2726.040701	115.828
2726.076374	88.8613
2726.112046	88.0908
2726.147719	91.6863
2726.183391	107.609
2726.219064	118.909
2726.254738	108.893
2726.290411	101.446
2726.326085	108.893
2726.361759	108.38
2726.397433	111.718
2726.433108	106.582
2726.468782	101.446
2726.504457	97.5932
2726.540132	108.637
2726.575808	141.767
2726.611484	158.203
2726.647159	157.433
2726.682835	129.953
2726.718512	109.407
2726.754188	110.948
2726.789865	127.128
2726.825542	143.564
2726.861219	137.144
2726.896897	128.155
2726.932575	107.866
2726.968253	107.352
2727.003931	102.473
2727.039609	92.4568
2727.075288	87.0636
2727.110967	91.4295
2727.146646	97.5933
2727.182325	111.718
2727.218005	108.893
2727.253685	109.15
2727.289365	116.598
2727.325045	103.243
2727.360726	88.3477
2727.396406	101.446
2727.432087	111.718
2727.467769	113.516
2727.503450	102.73
2727.539132	112.489
2727.574814	118.909
2727.610496	107.096
2727.646178	121.478
2727.681861	132.778
2727.717544	117.112
2727.753227	101.189
2727.788910	101.702
2727.824594	121.221
2727.860278	139.455
2727.895962	117.112
2727.931646	93.7409
2727.967330	81.1566
2728.003015	93.7409
2728.038700	91.9432
2728.074385	88.8613
2728.110071	96.3091
2728.145756	91.4295
2728.181442	85.2658
2728.217128	89.8886
2728.252815	103.5
2728.288501	91.6863
2728.324188	82.1839
2728.359875	82.6976
2728.395563	87.3204
2728.431250	91.4295
2728.466938	99.391
2728.502626	114.8
2728.538314	114.03
2728.574003	106.582
2728.609691	97.5932
2728.645380	90.4022
2728.681069	99.1342
2728.716759	124.56
2728.752448	135.089
2728.788138	132.521
2728.823828	116.341
2728.859519	104.784
2728.895209	117.369
2728.930900	129.953
2728.966591	122.505
2729.002282	112.489
2729.037974	112.746
2729.073666	87.0635
2729.109358	90.4022
2729.145050	108.38
2729.180742	118.396
2729.216435	113.259
2729.252128	93.7409
2729.287821	94.2545
2729.323514	138.685
2729.359208	133.805
2729.394902	112.489
2729.430596	108.38
2729.466290	112.746
2729.501985	100.932
2729.537679	96.5659
2729.573374	97.0796
2729.609070	97.5932
2729.644765	110.948
2729.680461	120.45
2729.716157	103.5
2729.751853	100.675
2729.787549	98.3637
2729.823246	96.3091
2729.858943	103.243
2729.894640	115.571
2729.930337	112.232
2729.966035	109.15
2730.001733	89.8886
2730.037431	71.1406
2730.073129	108.38
2730.108827	156.662
2730.144526	156.919
2730.180225	119.423
2730.215924	98.6205
2730.251624	113.773
2730.287323	121.734
2730.323023	125.33
2730.358723	121.478
2730.394424	99.391
2730.430124	81.9271
2730.465825	107.352
2730.501526	119.937
2730.537228	113.773
2730.572929	102.473
2730.608631	104.271
2730.644333	116.598
2730.680035	119.68
2730.715738	102.986
2730.751440	101.446
2730.787143	106.068
2730.822846	114.8
2730.858550	120.707
2730.894254	122.248
2730.929957	118.653
2730.965661	111.462
2731.001366	96.5659
2731.037070	77.8179
2731.072775	87.3203
2731.108480	94.2545
2731.144186	99.1341
2731.179891	108.38
2731.215597	108.893
2731.251303	111.975
2731.287009	108.637
2731.322715	99.6478
2731.358422	91.1726
2731.394129	101.702
2731.429836	104.784
2731.465543	94.5113
2731.501251	95.5386
2731.536959	116.855
2731.572667	132.521
2731.608375	129.182
2731.644084	112.746
2731.679793	98.1068
2731.715502	105.041
2731.751211	114.287
2731.786920	106.839
2731.822630	107.866
2731.858340	99.9046
2731.894050	109.407
2731.929761	122.505
2731.965471	124.303
2732.001182	108.123
2732.036893	92.4568
2732.072605	90.1454
2732.108316	93.484
2732.144028	87.834
2732.179740	106.325
2732.215452	108.893
2732.251165	116.341
2732.286877	119.423
2732.322590	116.598
2732.358304	105.811
2732.394017	116.341
2732.429731	131.494
2732.465445	138.171
2732.501159	145.619
2732.536873	133.035
2732.572588	122.505
2732.608303	118.909
2732.644018	109.921
2732.679733	91.9431
2732.715449	87.3203
2732.751164	88.3476
2732.786880	109.664
2732.822597	110.434
2732.858313	92.9704
2732.894030	104.784
2732.929747	98.6205
2732.965464	94.5113
2733.001181	86.293
2733.036899	79.6157
2733.072617	77.3043
2733.108335	87.3203
2733.144053	100.418
2733.179772	98.3637
2733.215491	86.293
2733.251210	86.293
2733.286929	94.7682
2733.322649	110.434
2733.358368	107.096
2733.394088	106.582
2733.429808	114.8
2733.465529	131.751
2733.501250	131.751
2733.536970	113.516
2733.572692	115.828
2733.608413	119.937
2733.644135	121.221
2733.679856	116.855
2733.715579	108.123
2733.751301	97.0796
2733.787023	108.38
2733.822746	110.177
2733.858469	101.702
2733.894192	103.243
2733.929916	106.582
2733.965640	97.85
2734.001364	107.866
2734.037088	107.609
2734.072812	105.812
2734.108537	100.418
2734.144262	100.675
2734.179987	106.582
2734.215712	119.166
2734.251438	131.237
2734.287164	115.828
2734.322890	100.932
2734.358616	88.3476
2734.394342	102.216
2734.430069	122.248
2734.465796	128.925
2734.501523	134.576
2734.537251	143.308
2734.572978	136.373
2734.608706	129.696
2734.644434	113.773
2734.680163	103.243
2734.715891	97.3364
2734.751620	93.4841
2734.787349	114.287
2734.823079	122.248
2734.858808	102.473
2734.894538	100.932
2734.930268	112.746
2734.965998	124.816
2735.001729	125.33
2735.037459	121.991
2735.073190	112.746
2735.108922	104.784
2735.144653	90.1454
2735.180385	88.6044
2735.216117	98.8773
2735.251849	114.287
2735.287581	117.369
2735.323314	121.221
2735.359046	125.073
2735.394779	144.848
2735.430513	166.678
2735.466246	164.367
2735.501980	141.51
2735.537714	137.914
2735.573448	155.378
2735.609183	163.596
2735.644917	153.324
2735.680652	137.657
2735.716387	125.073
2735.752123	140.996
2735.787858	142.023
2735.823594	140.482
2735.859330	147.673
2735.895067	151.012
2735.930803	120.45
2735.966540	107.352
2736.002277	98.6205
2736.038014	91.4295
2736.073752	96.8227
2736.109489	100.418
2736.145227	100.418
2736.180966	106.582
2736.216704	117.625
2736.252443	128.412
2736.288182	144.335
2736.323921	153.837
2736.359660	145.362
2736.395400	149.985
2736.431139	161.542
2736.466879	140.996
2736.502620	121.734
2736.538360	146.133
2736.574101	177.465
2736.609842	191.847
2736.645583	175.667
2736.681325	146.646
2736.717066	134.319
2736.752808	166.165
2736.788550	178.492
2736.824293	165.137
2736.860035	144.592
2736.895778	127.385
2736.931521	130.723
2736.967265	134.832
2737.003008	129.182
2737.038752	115.571
2737.074496	104.784
2737.110240	110.434
2737.145985	119.937
2737.181729	121.734
2737.217474	118.396
2737.253220	121.991
2737.288965	119.423
2737.324711	116.084
2737.360457	120.964
2737.396203	136.63
2737.431949	143.051
2737.467696	144.078
2737.503442	168.733
2737.539190	189.792
2737.574937	201.092
2737.610684	192.36
2737.646432	195.699
2737.682180	197.497
2737.717928	209.824
2737.753677	191.59
2737.789425	162.312
2737.825174	164.11
2737.860923	178.749
2737.896673	185.683
2737.932423	180.29
2737.968172	168.219
2738.003922	140.226
2738.039673	114.03
2738.075423	94.5113
2738.111174	77.0474
2738.146925	82.6975
2738.182676	98.8773
2738.218428	112.746
2738.254180	117.625
2738.289932	101.446
2738.325684	86.293
2738.361436	102.473
2738.397189	136.373
2738.432942	165.394
2738.468695	172.328
2738.504448	152.039
2738.540202	149.214
2738.575956	172.585
2738.611710	206.486
2738.647464	217.015
2738.683218	208.54
2738.718973	173.356
2738.754728	161.799
2738.790483	174.126
2738.826239	186.197
2738.861995	159.487
2738.897750	134.319
2738.933507	123.532
2738.969263	120.194
2739.005020	113.516
2739.040777	105.041
2739.076534	95.2818
2739.112291	98.3636
2739.148048	117.625
2739.183806	118.396
2739.219564	110.177
2739.255323	104.014
2739.291081	95.2818
2739.326840	102.986
2739.362599	111.205
2739.398358	112.232
2739.434117	102.216
2739.469877	108.637
2739.505637	126.614
2739.541397	146.133
2739.577157	166.421
2739.612918	176.181
2739.648679	159.487
2739.684440	153.58
2739.720201	170.017
2739.755963	171.301
2739.791724	162.312
2739.827486	154.864
2739.863249	144.592
2739.899011	120.964
2739.934774	126.1
2739.970537	139.455
2740.006300	142.537
2740.042063	148.701
2740.077827	140.482
2740.113591	131.494
2740.149355	125.073
2740.185119	104.527
2740.220884	109.15
2740.256649	119.166
2740.292414	111.718
2740.328179	100.161
2740.363944	111.975
2740.399710	128.412
2740.435476	135.603
2740.471242	145.619
2740.507009	139.969
2740.542775	129.182
2740.578542	123.019
2740.614309	122.762
2740.650077	133.035
2740.685844	142.537
2740.721612	163.083
2740.757380	160.001
2740.793148	133.805
2740.828917	105.298
2740.864686	92.1999
2740.900455	90.1453
2740.936224	106.068
2740.971993	114.8
2741.007763	114.8
2741.043533	116.855
2741.079303	113.773
2741.115074	104.014
2741.150844	105.041
2741.186615	113.259
2741.222386	117.625
2741.258157	115.057
2741.293929	97.5931
2741.329701	98.3636
2741.365473	121.478
2741.401245	135.603
2741.437018	125.33
2741.472790	117.368
2741.508563	117.882
2741.544336	112.746
2741.580110	109.407
2741.615884	108.123
2741.651657	98.6204
2741.687432	108.893
2741.723206	120.45
2741.758981	123.275
2741.794755	120.193
2741.830530	111.718
2741.866306	94.7681
2741.902081	107.096
2741.937857	111.975
2741.973633	109.921
2742.009409	118.909
2742.045186	128.412
2742.080962	114.543
2742.116739	98.3636
2742.152517	117.112
2742.188294	144.592
2742.224072	136.887
2742.259849	105.041
2742.295628	87.5771
2742.331406	82.1838
2742.367184	82.1838
2742.402963	89.3748
2742.438742	98.6204
2742.474521	98.8773
2742.510301	98.6204
2742.546081	98.3636
2742.581861	112.232
2742.617641	130.723
2742.653421	130.466
2742.689202	121.221
2742.724983	105.298
2742.760764	108.636
2742.796545	107.352
2742.832327	108.636
2742.868109	109.921
2742.903891	120.964
2742.939673	119.68
2742.975456	111.462
2743.011238	97.5931
2743.047021	92.9704
2743.082805	90.1453
2743.118588	94.5113
2743.154372	109.407
2743.190156	113.002
2743.225940	109.921
2743.261724	98.8773
2743.297509	93.9976
2743.333294	98.6204
2743.369079	98.3636
2743.404864	99.3909
2743.440650	103.5
2743.476436	102.473
2743.512222	92.9704
2743.548008	101.702
2743.583794	129.439
2743.619581	142.28
2743.655368	120.45
2743.691155	131.237
2743.726943	137.657
2743.762730	126.871
2743.798518	120.193
2743.834306	118.653
2743.870095	117.625
2743.905883	120.45
2743.941672	120.964
2743.977461	111.718
2744.013251	110.177
2744.049040	94.7681
2744.084830	78.3315
2744.120620	82.6975
2744.156410	88.6044
2744.192201	93.7408
2744.227991	109.664
2744.263782	110.434
2744.299573	80.3861
2744.335365	78.0747
2744.371157	91.1726
2744.406948	105.555
2744.442740	105.041
2744.478533	89.6317
2744.514325	86.8066
2744.550118	106.582
2744.585911	114.03
2744.621704	102.73
2744.657498	95.7954
2744.693292	96.309
2744.729086	95.5386
2744.764880	88.8612
2744.800674	91.9431
2744.836469	104.014
2744.872264	99.6477
2744.908059	90.659
2744.943854	102.216
2744.979650	108.38
2745.015446	95.0249
2745.051242	80.8997
2745.087038	83.7248
2745.122835	100.161
2745.158632	118.909
2745.194429	121.991
2745.230226	109.664
2745.266023	101.959
2745.301821	100.932
2745.337619	111.462
2745.373417	115.828
2745.409215	108.893
2745.445014	99.1341
2745.480813	115.828
2745.516612	136.63
2745.552411	126.1
2745.588211	101.702
2745.624011	90.4021
2745.659811	95.2818
2745.695611	104.527
2745.731412	113.259
2745.767212	118.396
2745.803013	108.893
2745.838815	85.5225
2745.874616	95.2818
2745.910418	91.9431
2745.946220	83.4679
2745.982022	87.5771
2746.017824	87.3203
2746.053627	81.927
2746.089429	76.2769
2746.125233	78.0747
2746.161036	67.8018
2746.196839	75.2496
2746.232643	81.6702
2746.268447	102.986
2746.304251	108.893
2746.340056	101.445
2746.375861	96.0522
2746.411666	97.85
2746.447471	87.5771
2746.483276	95.0249
2746.519082	102.216
2746.554888	113.773
2746.590694	93.484
2746.626500	88.6044
2746.662307	99.1341
2746.698113	99.9045
2746.733920	92.9703
2746.769728	98.1068
2746.805535	109.664
2746.841343	116.598
2746.877151	104.527
2746.912959	97.0795
2746.948768	104.527
2746.984576	114.03
2747.020385	114.03
2747.056194	115.057
2747.092004	110.691
2747.127813	92.4567
2747.163623	93.7408
2747.199433	110.948
2747.235244	108.38
2747.271054	96.5659
2747.306865	96.8227
2747.342676	117.882
2747.378487	130.723
2747.414299	124.046
2747.450110	108.893
2747.485922	100.418
2747.521734	128.925
2747.557547	164.11
2747.593359	158.974
2747.629172	131.494
2747.664985	107.609
2747.700799	98.6204
2747.736612	124.046
2747.772426	136.887
2747.808240	114.543
2747.844055	106.582
2747.879869	108.38
2747.915684	105.298
2747.951499	112.489
2747.987314	119.937
2748.023129	123.275
2748.058945	119.68
2748.094761	96.8227
2748.130577	94.2545
2748.166393	101.445
2748.202210	94.5113
2748.238027	95.2818
2748.273844	95.7954
2748.309661	85.5225
2748.345479	95.2818
2748.381297	96.0522
2748.417115	104.014
2748.452933	102.73
2748.488751	104.271
2748.524570	108.637
2748.560389	127.641
2748.596208	137.914
2748.632028	162.312
2748.667847	171.301
2748.703667	153.324
2748.739487	114.287
2748.775308	102.73
2748.811128	103.243
2748.846949	111.718
2748.882770	105.298
2748.918591	102.986
2748.954413	107.096
2748.990235	113.002
2749.026057	109.407
2749.061879	100.161
2749.097701	95.0249
2749.133524	88.3476
2749.169347	73.1951
2749.205170	79.102
2749.240993	103.5
2749.276817	125.587
2749.312641	120.194
2749.348465	97.5932
2749.384289	94.7681
2749.420114	95.2818
2749.455939	114.03
2749.491764	124.559
2749.527589	123.019
2749.563414	121.478
2749.599240	124.816
2749.635066	125.073
2749.670892	124.816
2749.706719	135.346
2749.742545	139.969
2749.778372	130.723
2749.814199	126.871
2749.850026	124.046
2749.885854	117.368
2749.921682	133.291
2749.957510	135.346
2749.993338	130.723
2750.029167	140.996
2750.064995	138.171
2750.100824	108.637
2750.136654	104.014
2750.172483	100.675
2750.208313	102.473
2750.244143	104.014
2750.279973	102.473
2750.315803	96.0522
2750.351634	102.73
2750.387465	128.669
2750.423296	138.428
2750.459127	111.975
2750.494959	96.5659
2750.530790	119.937
2750.566622	152.553
2750.602455	147.93
2750.638287	123.532
2750.674120	130.466
2750.709953	135.089
2750.745786	120.964
2750.781619	116.598
2750.817453	123.275
2750.853287	131.751
2750.889121	135.346
2750.924955	132.778
2750.960790	119.937
2750.996625	98.6205
2751.032460	97.0795
2751.068295	107.096
2751.104131	115.571
2751.139966	110.177
2751.175802	116.855
2751.211639	109.921
2751.247475	98.8773
2751.283312	90.659
2751.319149	87.5771
2751.354986	113.259
2751.390823	136.887
2751.426661	146.646
2751.462499	123.019
2751.498337	117.625
2751.534175	125.33
2751.570014	133.548
2751.605852	137.657
2751.641691	120.707
2751.677531	110.177
2751.713370	113.516
2751.749210	124.816
2751.785050	120.707
2751.820890	123.019
2751.856730	130.21
2751.892571	133.548
2751.928412	135.86
2751.964253	138.941
2752.000094	115.057
2752.035936	108.123
2752.071778	101.445
2752.107620	95.2818
2752.143462	95.0249
2752.179305	98.6204
2752.215147	126.614
2752.250990	138.941
2752.286834	129.953
2752.322677	114.03
2752.358521	107.609
2752.394365	114.8
2752.430209	130.466
2752.466053	135.346
2752.501898	137.144
2752.537743	132.778
2752.573588	135.86
2752.609433	148.958
2752.645279	174.64
2752.681125	192.104
2752.716971	187.481
2752.752817	160.515
2752.788663	138.942
2752.824510	134.576
2752.860357	134.832
2752.896204	124.816
2752.932052	116.855
2752.967899	93.2272
2753.003747	84.2384
2753.039595	101.189
2753.075444	112.232
2753.111292	99.3909
2753.147141	88.8612
2753.182990	87.0635
2753.218839	82.6975
2753.254689	88.8612
2753.290539	100.675
2753.326389	107.866
2753.362239	109.664
2753.398089	115.828
2753.433940	133.035
2753.469791	161.542
2753.505642	149.214
2753.541493	106.325
2753.577345	108.637
2753.613197	140.226
2753.649049	148.958
2753.684901	134.319
2753.720754	123.019
2753.756607	116.598
2753.792460	112.746
2753.828313	135.089
2753.864166	139.198
2753.900020	138.685
2753.935874	137.144
2753.971728	118.396
2754.007583	100.932
2754.043437	103.5
2754.079292	106.839
2754.115147	108.637
2754.151003	104.014
2754.186858	99.6477
2754.222714	94.7681
2754.258570	83.2111
2754.294426	88.3476
2754.330283	103.5
2754.366140	114.543
2754.401997	107.096
2754.437854	121.478
2754.473711	132.264
2754.509569	121.478
2754.545427	120.193
2754.581285	125.587
2754.617144	112.232
2754.653002	105.041
2754.688861	115.314
2754.724720	130.723
2754.760580	136.887
2754.796439	126.614
2754.832299	131.75
2754.868159	121.478
2754.904019	115.314
2754.939880	128.925
2754.975740	110.434
2755.011601	96.8227
2755.047463	86.0362
2755.083324	75.2497
2755.119186	83.468
2755.155047	90.1453
2755.190910	87.0635
2755.226772	84.7521
2755.262635	85.5225
2755.298497	105.298
2755.334360	118.653
2755.370224	125.073
2755.406087	107.866
2755.441951	107.352
2755.477815	110.177
2755.513679	119.423
2755.549544	105.811
2755.585408	92.9704
2755.621273	112.746
2755.657138	133.035
2755.693004	144.592
2755.728870	143.051
2755.764735	142.28
2755.800601	144.078
2755.836468	119.166
2755.872334	121.478
2755.908201	125.073
2755.944068	116.084
2755.979935	117.625
2756.015803	107.866
2756.051671	94.7681
2756.087539	104.527
2756.123407	109.15
2756.159275	100.418
2756.195144	100.675
2756.231013	113.773
2756.266882	116.598
2756.302751	121.221
2756.338621	119.423
2756.374491	105.811
2756.410361	91.1726
2756.446231	85.7793
2756.482102	101.445
2756.517972	134.062
2756.553843	146.646
2756.589715	131.494
2756.625586	124.303
2756.661458	113.773
2756.697330	93.7408
2756.733202	97.5932
2756.769074	101.959
2756.804947	90.1453
2756.840820	88.0907
2756.876693	94.7681
2756.912566	103.243
2756.948440	102.73
2756.984314	107.866
2757.020188	98.6204
2757.056062	93.484
2757.091936	105.811
2757.127811	120.45
2757.163686	120.45
2757.199561	88.6044
2757.235437	85.7794
2757.271312	107.609
2757.307188	116.855
2757.343064	112.232
2757.378941	98.3636
2757.414817	88.8612
2757.450694	102.986
2757.486571	109.921
2757.522448	138.685
