Centroid Mass	Relative Intensity
1118.083841	16.6686
1118.106673	5.55595
1118.129505	13.8904
1118.152338	19.794
1118.175170	22.2249
1118.198003	19.794
1118.220836	23.9613
1118.243669	34.3794
1118.266502	39.2412
1118.289336	40.9775
1118.312170	50.3538
1118.335004	47.9229
1118.357838	47.2284
1118.380673	45.8393
1118.403508	39.5884
1118.426343	29.1703
1118.449178	26.3922
1118.472013	39.9357
1118.494849	46.5338
1118.517685	46.1866
1118.540521	28.1285
1118.563358	7.98684
1118.586194	7.2923
1118.609031	20.8358
1118.631868	29.8649
1118.654706	34.3794
1118.677543	29.1703
1118.700381	15.6268
1118.723219	25.0031
1118.746058	45.492
1118.768896	43.7557
1118.791735	20.8358
1118.814574	8.33412
1118.837413	10.0705
1118.860253	17.3631
1118.883092	29.8649
1118.905932	30.9067
1118.928773	19.0995
1118.951613	36.8103
1118.974454	56.6047
1118.997294	69.4537
1119.020136	66.6755
1119.042977	39.2412
1119.065818	17.0159
1119.088660	14.585
1119.111502	21.5304
1119.134345	23.2667
1119.157187	17.3631
1119.180030	21.5304
1119.202873	47.9229
1119.225716	51.3956
1119.248559	48.9647
1119.271403	60.4246
1119.294247	51.0483
1119.317091	37.8521
1119.339935	54.1738
1119.362780	53.8265
1119.385625	32.643
1119.408470	34.0321
1119.431315	35.0739
1119.454161	23.2667
1119.477007	16.6686
1119.499853	20.4886
1119.522699	32.643
1119.545545	38.5466
1119.568392	35.7685
1119.591239	17.3631
1119.614086	23.9613
1119.636933	28.1285
1119.659781	18.7522
1119.682629	9.37592
1119.705477	23.614
1119.728325	30.5594
1119.751174	26.3922
1119.774023	17.0159
1119.796872	26.0449
1119.819721	31.6012
1119.842570	27.434
1119.865420	30.9067
1119.888270	29.5176
1119.911120	23.2667
1119.933971	22.5722
1119.956821	37.5048
1119.979672	42.0193
1120.002523	27.434
1120.025375	15.6268
1120.048226	16.3213
1120.071078	23.2667
1120.093930	43.4084
1120.116783	61.8137
1120.139635	54.1738
1120.162488	41.3248
1120.185341	39.5884
1120.208194	67.37
1120.231048	101.75
1120.253901	96.5407
1120.276755	63.8973
1120.299609	37.8521
1120.322464	23.9613
1120.345318	31.2539
1120.368173	35.7685
1120.391028	31.2539
1120.413884	31.6012
1120.436739	24.3085
1120.459595	9.72319
1120.482451	18.7522
1120.505307	36.1157
1120.528164	39.5884
1120.551020	23.2667
1120.573877	23.2667
1120.596735	32.643
1120.619592	25.0031
1120.642450	22.2249
1120.665307	29.1703
1120.688166	18.7522
1120.711024	6.25049
1120.733883	9.37593
1120.756741	29.1703
1120.779600	41.3248
1120.802460	41.3248
1120.825319	23.2667
1120.848179	25.0031
1120.871039	27.7812
1120.893899	24.3085
1120.916760	22.5722
1120.939620	16.3213
1120.962481	24.3085
1120.985342	41.3248
1121.008204	61.8137
1121.031065	64.2446
1121.053927	28.4758
1121.076789	23.614
1121.099652	16.6686
1121.122514	15.9741
1121.145377	19.794
1121.168240	18.7522
1121.191103	17.0159
1121.213967	39.2412
1121.236830	56.9519
1121.259694	44.4502
1121.282559	42.0193
1121.305423	61.4664
1121.328288	44.4502
1121.351152	31.9485
1121.374018	47.2284
1121.396883	64.2446
1121.419749	55.5629
1121.442614	27.434
1121.465480	27.434
1121.488347	30.9067
1121.511213	37.5048
1121.534080	38.5466
1121.556947	27.434
1121.579814	23.2667
1121.602682	27.434
1121.625549	28.1285
1121.648417	25.0031
1121.671285	26.7394
1121.694154	26.3922
1121.717022	28.1285
1121.739891	29.8649
1121.762760	16.6686
1121.785629	15.6268
1121.808499	31.2539
1121.831369	32.643
1121.854239	44.4502
1121.877109	42.0193
1121.899979	33.3376
1121.922850	21.5304
1121.945721	26.7394
1121.968592	36.8103
1121.991464	36.1157
1122.014335	31.9485
1122.037207	27.0867
1122.060079	21.5304
1122.082952	15.6268
1122.105824	20.8358
1122.128697	19.0995
1122.151570	19.794
1122.174443	20.4886
1122.197317	21.5304
1122.220191	25.3504
1122.243065	31.6012
1122.265939	38.1993
1122.288813	40.283
1122.311688	34.3794
1122.334563	28.4758
1122.357438	32.643
1122.380313	32.643
1122.403189	17.3631
1122.426065	15.6268
1122.448941	36.1157
1122.471817	42.0193
1122.494694	21.5304
1122.517570	21.5304
1122.540447	33.3376
1122.563325	35.0739
1122.586202	45.1448
1122.609080	59.0356
1122.631958	61.4664
1122.654836	50.0065
1122.677714	24.3085
1122.700593	7.98685
1122.723472	10.4177
1122.746351	21.5304
1122.769230	24.6558
1122.792110	21.5304
1122.814990	15.6268
1122.837870	11.1123
1122.860750	17.0159
1122.883630	16.3213
1122.906511	19.794
1122.929392	17.0159
1122.952273	8.68139
1122.975155	18.7522
1122.998036	36.8103
1123.020918	34.7267
1123.043800	30.2121
1123.066683	21.5304
1123.089565	20.1413
1123.112448	42.7139
1123.135331	42.7139
1123.158215	10.4177
1123.181098	3.47234
1123.203982	8.68139
1123.226866	21.8777
1123.249750	23.9613
1123.272634	18.0577
1123.295519	29.1703
1123.318404	39.5884
1123.341289	32.9903
1123.364175	47.9229
1123.387060	62.5083
1123.409946	40.6302
1123.432832	22.5722
1123.455719	20.8358
1123.478605	30.2121
1123.501492	36.1157
1123.524379	36.1157
1123.547266	42.7139
1123.570154	45.492
1123.593041	34.0321
1123.615929	29.8649
1123.638818	35.0739
1123.661706	20.4886
1123.684595	11.4595
1123.707484	15.6268
1123.730373	22.5722
1123.753262	36.1157
1123.776152	36.1157
1123.799041	32.643
1123.821931	34.3794
1123.844822	31.6012
1123.867712	19.4468
1123.890603	19.0995
1123.913494	23.9613
1123.936385	20.8358
1123.959277	21.5304
1123.982168	12.1541
1124.005060	7.98684
1124.027952	8.68138
1124.050845	12.8486
1124.073737	22.5722
1124.096630	29.8649
1124.119523	26.7394
1124.142417	23.2667
1124.165310	23.2667
1124.188204	36.8103
1124.211098	37.5048
1124.233992	33.6848
1124.256887	45.1447
1124.279782	38.5466
1124.302676	31.9485
1124.325572	24.6558
1124.348467	28.4758
1124.371363	36.8103
1124.394259	22.2249
1124.417155	14.9322
1124.440051	41.3248
1124.462948	77.0936
1124.485844	80.5663
1124.508741	50.7011
1124.531639	27.434
1124.554536	4.51414
1124.577434	12.1541
1124.600332	30.2121
1124.623230	30.9067
1124.646129	20.8358
1124.669027	25.0031
1124.691926	35.0739
1124.714825	26.3922
1124.737725	34.0321
1124.760624	45.1447
1124.783524	35.4212
1124.806424	19.794
1124.829325	19.794
1124.852225	27.434
1124.875126	27.0867
1124.898027	16.6686
1124.920928	23.9613
1124.943830	34.0321
1124.966731	34.3794
1124.989633	25.6976
1125.012536	30.9067
1125.035438	46.1866
1125.058341	54.1738
1125.081243	50.3538
1125.104147	35.0739
1125.127050	26.3922
1125.149953	32.643
1125.172857	35.0739
1125.195761	22.2249
1125.218666	22.2249
1125.241570	35.0739
1125.264475	29.1703
1125.287380	32.643
1125.310285	43.7557
1125.333190	37.1575
1125.356096	44.4502
1125.379002	66.3282
1125.401908	55.5629
1125.424815	29.1703
1125.447721	22.2249
1125.470628	22.2249
1125.493535	28.4758
1125.516442	31.2539
1125.539350	11.4595
1125.562258	12.8486
1125.585166	39.2412
1125.608074	45.1447
1125.630982	26.3922
1125.653891	25.0031
1125.676800	28.4758
1125.699709	27.0867
1125.722619	23.9613
1125.745528	15.6268
1125.768438	14.9323
1125.791348	11.1123
1125.814259	15.2795
1125.837169	23.614
1125.860080	17.0159
1125.882991	25.6976
1125.905902	39.9357
1125.928814	54.521
1125.951725	71.8846
1125.974637	67.37
1125.997550	46.1866
1126.020462	40.9775
1126.043375	47.9229
1126.066288	51.3956
1126.089201	62.5083
1126.112114	83.6917
1126.135028	96.5407
1126.157942	81.2608
1126.180856	49.6593
1126.203770	41.672
1126.226684	54.8683
1126.249599	59.7301
1126.272514	74.3154
1126.295429	51.3956
1126.318345	41.672
1126.341261	82.6499
1126.364176	89.248
1126.387093	58.341
1126.410009	50.3538
1126.432926	43.7557
1126.455843	36.1157
1126.478760	36.463
1126.501677	39.5884
1126.524595	38.5466
1126.547512	22.2249
1126.570430	14.9322
1126.593349	23.9613
1126.616267	40.9775
1126.639186	50.0065
1126.662105	30.2121
1126.685024	7.98684
1126.707943	18.0577
1126.730863	20.4886
1126.753783	17.7104
1126.776703	17.0159
1126.799623	21.8776
1126.822544	27.0867
1126.845465	19.794
1126.868386	11.1123
1126.891307	19.794
1126.914229	27.434
1126.937150	31.6012
1126.960072	31.6012
1126.982995	16.6686
1127.005917	6.25048
1127.028840	11.1123
1127.051763	19.794
1127.074686	36.8103
1127.097609	38.5466
1127.120533	41.3248
1127.143457	50.3538
1127.166381	57.9937
1127.189305	57.9937
1127.212230	39.5884
1127.235155	25.6976
1127.258080	14.9322
1127.281005	29.8649
1127.303930	69.4537
1127.326856	76.0518
1127.349782	67.7173
1127.372708	52.0901
1127.395635	27.434
1127.418561	32.2957
1127.441488	42.7138
1127.464415	39.5884
1127.487343	21.5304
1127.510270	20.8358
1127.533198	25.6976
1127.556126	17.0159
1127.579054	21.8776
1127.601983	35.4212
1127.624912	35.7684
1127.647841	18.0577
1127.670770	8.68138
1127.693699	13.5432
1127.716629	19.4468
1127.739559	19.4468
1127.762489	17.0159
1127.785419	18.4049
1127.808350	36.1157
1127.831281	50.7011
1127.854212	32.9903
1127.877143	6.25049
1127.900075	19.794
1127.923007	40.6302
1127.945939	63.2028
1127.968871	84.3863
1127.991803	128.142
1128.014736	152.798
1128.037669	140.297
1128.060602	158.008
1128.083536	183.358
1128.106469	194.471
1128.129403	195.513
1128.152337	217.043
1128.175272	203.5
1128.198206	181.969
1128.221141	169.12
1128.244076	155.577
1128.267011	145.853
1128.289947	147.242
1128.312882	148.631
1128.335818	150.02
1128.358755	130.573
1128.381691	116.335
1128.404628	121.544
1128.427565	132.657
1128.450502	156.618
1128.473439	185.095
1128.496377	183.011
1128.519315	140.297
1128.542253	111.126
1128.565191	84.3863
1128.588130	76.0518
1128.611068	77.0936
1128.634007	58.341
1128.656947	44.4502
1128.679886	56.6047
1128.702826	52.4374
1128.725766	35.0739
1128.748706	29.1703
1128.771646	46.1866
1128.794587	62.5082
1128.817528	59.3828
1128.840469	50.3538
1128.863410	44.7975
1128.886352	43.7557
1128.909294	59.0355
1128.932236	80.9136
1128.955178	95.4989
1128.978120	82.3026
1129.001063	77.7881
1129.024006	80.5663
1129.046949	96.5407
1129.069893	88.2062
1129.092836	106.264
1129.115780	106.264
1129.138724	100.708
1129.161669	101.75
1129.184613	92.7207
1129.207558	49.6593
1129.230503	53.132
1129.253449	88.9008
1129.276394	106.612
1129.299340	65.6337
1129.322286	37.8521
1129.345232	66.6755
1129.368179	98.2771
1129.391125	95.8462
1129.414072	83.6917
1129.437019	71.8845
1129.459967	68.4118
1129.482914	61.8137
1129.505862	47.9229
1129.528810	25.0031
1129.551759	14.9322
1129.574707	25.3503
1129.597656	47.9229
1129.620605	68.4118
1129.643554	55.9101
1129.666504	25.0031
1129.689454	21.5304
1129.712404	34.0321
1129.735354	43.0611
1129.758304	39.5884
1129.781255	27.434
1129.804206	26.3922
1129.827157	23.9613
1129.850108	25.0031
1129.873060	25.6976
1129.896012	32.9903
1129.918964	44.4502
1129.941916	36.8103
1129.964869	25.0031
1129.987821	38.5466
1130.010774	34.3794
1130.033728	13.1959
1130.056681	31.9485
1130.079635	55.2156
1130.102589	59.7301
1130.125543	39.5884
1130.148497	41.672
1130.171452	59.0356
1130.194407	58.341
1130.217362	63.2028
1130.240317	89.5953
1130.263273	63.2028
1130.286228	43.7557
1130.309184	48.6174
1130.332141	40.9775
1130.355097	24.3085
1130.378054	32.643
1130.401011	48.9647
1130.423968	54.521
1130.446926	61.8137
1130.469883	42.0193
1130.492841	35.7685
1130.515799	43.0611
1130.538758	36.8103
1130.561716	48.9647
1130.584675	57.6465
1130.607634	46.1866
1130.630593	22.2249
1130.653553	21.5304
1130.676513	29.1703
1130.699473	33.3376
1130.722433	34.7266
1130.745393	22.5722
1130.768354	11.1123
1130.791315	15.9741
1130.814276	25.6976
1130.837237	18.7522
1130.860199	17.0159
1130.883161	41.672
1130.906123	48.2702
1130.929085	42.0193
1130.952048	47.5756
1130.975011	40.283
1130.997974	17.0159
1131.020937	13.1959
1131.043900	17.0159
1131.066864	30.5594
1131.089828	39.5884
1131.112792	62.8555
1131.135757	76.3991
1131.158721	53.8265
1131.181686	17.0159
1131.204651	16.6686
1131.227617	45.492
1131.250582	44.4502
1131.273548	26.7394
1131.296514	31.6012
1131.319480	28.4758
1131.342447	29.8649
1131.365414	35.0739
1131.388381	33.3376
1131.411348	39.2411
1131.434315	59.0355
1131.457283	63.2028
1131.480251	42.7139
1131.503219	31.9485
1131.526187	35.4212
1131.549156	30.2121
1131.572125	40.283
1131.595094	46.8811
1131.618063	30.5594
1131.641033	29.5176
1131.664002	20.8358
1131.686972	25.6976
1131.709943	25.3503
1131.732913	16.6686
1131.755884	4.51414
1131.778855	6.25049
1131.801826	24.3085
1131.824797	34.0321
1131.847769	23.9613
1131.870741	10.0705
1131.893713	7.2923
1131.916685	22.9195
1131.939658	37.8521
1131.962631	43.4084
1131.985604	44.4502
1132.008577	25.6976
1132.031551	22.2249
1132.054524	15.6268
1132.077498	21.5304
1132.100473	42.7139
1132.123447	47.9229
1132.146422	33.3376
1132.169397	17.0159
1132.192372	14.9322
1132.215347	18.0577
1132.238323	25.6976
1132.261298	25.6976
1132.284275	23.2667
1132.307251	22.5722
1132.330227	14.9322
1132.353204	14.9322
1132.376181	21.8776
1132.399158	22.5722
1132.422136	15.6268
1132.445114	19.794
1132.468091	26.3922
1132.491070	17.7104
1132.514048	20.8358
1132.537027	37.8521
1132.560006	35.7685
1132.582985	30.2121
1132.605964	21.5304
1132.628944	19.794
1132.651923	13.1959
1132.674903	8.68138
1132.697884	8.68138
1132.720864	14.585
1132.743845	5.55595
1132.766826	13.8904
1132.789807	17.0159
1132.812789	10.4177
1132.835770	11.1123
1132.858752	18.7522
1132.881734	27.434
1132.904717	31.2539
1132.927699	19.794
1132.950682	12.8486
1132.973665	24.3085
1132.996648	29.8649
1133.019632	39.5884
1133.042616	73.6209
1133.065600	77.7881
1133.088584	38.5466
1133.111568	6.94503
1133.134553	13.8904
1133.157538	24.3085
1133.180523	17.3631
1133.203509	14.585
1133.226494	14.585
1133.249480	15.6268
1133.272466	16.6686
1133.295452	14.9322
1133.318439	37.5048
1133.341426	54.1738
1133.364413	36.8103
1133.387400	23.614
1133.410388	14.585
1133.433375	3.81961
1133.456363	2.7778
1133.479351	8.33412
1133.502340	22.5722
1133.525329	18.0577
1133.548317	14.9323
1133.571307	23.614
1133.594296	21.5304
1133.617285	11.1123
1133.640275	11.1123
1133.663265	20.8358
1133.686256	37.1575
1133.709246	69.4537
1133.732237	65.981
1133.755228	42.7139
1133.778219	47.5756
1133.801211	40.283
1133.824202	7.98686
1133.847194	11.1123
1133.870186	23.2667
1133.893179	35.0739
1133.916171	36.8103
1133.939164	36.1157
1133.962157	56.9519
1133.985151	75.01
1134.008144	62.5083
1134.031138	28.4758
1134.054132	16.6686
1134.077126	23.9613
1134.100121	44.4502
1134.123115	57.9938
1134.146110	56.6047
1134.169106	34.0321
1134.192101	21.5304
1134.215097	13.8905
1134.238093	13.8905
1134.261089	23.9613
1134.284085	35.7685
1134.307082	29.8649
1134.330078	25.0031
1134.353075	31.9485
1134.376073	31.254
1134.399070	22.2249
1134.422068	35.0739
1134.445066	47.9229
1134.468064	43.7557
1134.491063	28.4758
1134.514061	26.3922
1134.537060	26.3922
1134.560059	34.0321
1134.583059	45.492
1134.606058	36.8103
1134.629058	26.3922
1134.652058	22.5722
1134.675059	23.2667
1134.698059	24.3086
1134.721060	29.8649
1134.744061	36.8103
1134.767062	30.9067
1134.790064	29.8649
1134.813065	29.8649
1134.836067	18.0577
1134.859070	18.0577
1134.882072	28.4758
1134.905075	18.7522
1134.928077	11.4596
1134.951081	17.0159
1134.974084	25.0031
1134.997088	15.6268
1135.020091	7.29232
1135.043095	9.37594
1135.066100	22.2249
1135.089104	25.6976
1135.112109	21.5304
1135.135114	28.1285
1135.158119	26.7394
1135.181125	23.2667
1135.204130	13.5432
1135.227136	25.0031
1135.250142	36.8103
1135.273149	37.8521
1135.296155	34.3794
1135.319162	46.1866
1135.342169	46.1866
1135.365176	37.5048
1135.388184	29.8649
1135.411192	26.3922
1135.434200	23.2667
1135.457208	13.8904
1135.480216	13.1959
1135.503225	34.0321
1135.526234	56.6047
1135.549243	41.3248
1135.572253	23.9613
1135.595262	42.7139
1135.618272	73.2736
1135.641282	65.2864
1135.664293	38.5466
1135.687303	16.6686
1135.710314	14.9323
1135.733325	15.6268
1135.756336	17.0159
1135.779348	21.1831
1135.802360	31.6012
1135.825372	39.2412
1135.848384	41.6721
1135.871396	37.1576
1135.894409	18.405
1135.917422	25.0031
1135.940435	39.2412
1135.963448	25.6976
1135.986462	19.794
1136.009476	22.2249
1136.032490	15.6268
1136.055504	21.5304
1136.078519	30.9067
1136.101533	27.0867
1136.124548	40.9775
1136.147564	63.8974
1136.170579	60.7719
1136.193595	43.0611
1136.216611	38.5466
1136.239627	25.0031
1136.262643	17.0159
1136.285660	9.37594
1136.308677	18.0577
1136.331694	22.2249
1136.354711	15.6268
1136.377729	11.1123
1136.400747	19.794
1136.423765	31.9485
1136.446783	39.9357
1136.469801	39.5884
1136.492820	29.5176
1136.515839	22.2249
1136.538858	28.4758
1136.561878	20.8359
1136.584897	28.4758
1136.607917	30.9067
1136.630937	24.3086
1136.653958	36.8103
1136.676978	44.103
1136.699999	42.7139
1136.723020	56.952
1136.746041	62.8555
1136.769063	47.9229
1136.792085	21.5304
1136.815107	7.29232
1136.838129	14.9323
1136.861151	31.6012
1136.884174	45.492
1136.907197	46.1866
1136.930220	35.7685
1136.953244	21.5304
1136.976267	25.0031
1136.999291	36.8103
1137.022315	39.5884
1137.045339	40.283
1137.068364	37.5048
1137.091389	38.8939
1137.114414	30.9067
1137.137439	13.1959
1137.160465	9.37595
1137.183490	30.2122
1137.206516	39.5885
1137.229542	35.7685
1137.252569	29.1703
1137.275596	10.4178
1137.298622	15.9741
1137.321650	34.0321
1137.344677	42.7139
1137.367704	32.643
1137.390732	23.614
1137.413760	34.0321
1137.436789	43.7557
1137.459817	39.9357
1137.482846	23.9613
1137.505875	15.6268
1137.528904	17.0159
1137.551934	15.6268
1137.574963	25.6976
1137.597993	30.9067
1137.621023	14.2377
1137.644054	8.68141
1137.667084	4.51416
1137.690115	23.614
1137.713146	47.2284
1137.736178	51.3956
1137.759209	26.3922
1137.782241	11.8068
1137.805273	24.6558
1137.828305	35.7685
1137.851338	34.3794
1137.874370	20.8359
1137.897403	16.6686
1137.920436	12.8486
1137.943470	16.6686
1137.966504	25.0031
1137.989537	30.5594
1138.012572	37.5048
1138.035606	39.9357
1138.058640	38.8939
1138.081675	23.614
1138.104710	21.5304
1138.127746	24.3086
1138.150781	31.9485
1138.173817	35.0739
1138.196853	39.2412
1138.219889	44.103
1138.242926	40.9775
1138.265962	28.1285
1138.288999	25.0031
1138.312036	15.6268
1138.335074	7.98687
1138.358111	16.6686
1138.381149	34.3794
1138.404187	31.9485
1138.427225	23.2668
1138.450264	34.0321
1138.473303	47.5757
1138.496342	53.8265
1138.519381	61.1192
1138.542421	42.7139
1138.565460	17.0159
1138.588500	1.736
1138.611540	12.1541
1138.634581	27.434
1138.657621	33.3376
1138.680662	43.7557
1138.703703	64.9392
1138.726745	60.7719
1138.749786	25.0031
1138.772828	18.0577
1138.795870	30.2122
1138.818912	29.1703
1138.841955	13.8905
1138.864998	12.1541
1138.888041	26.0449
1138.911084	17.7104
1138.934127	19.794
1138.957171	27.0867
1138.980215	30.2122
1139.003259	32.9903
1139.026303	42.0193
1139.049348	31.9485
1139.072393	8.6814
1139.095438	23.2667
1139.118483	34.0321
1139.141529	33.3376
1139.164574	35.0739
1139.187620	25.0031
1139.210667	6.94505
1139.233713	11.1123
1139.256760	19.4468
1139.279807	24.6558
1139.302854	20.8359
1139.325901	25.6976
1139.348949	24.3086
1139.371997	16.6686
1139.395045	6.25051
1139.418093	3.81962
1139.441142	7.29232
1139.464191	19.794
1139.487240	35.7685
1139.510289	42.7139
1139.533338	42.7139
1139.556388	35.7685
1139.579438	36.1157
1139.602488	31.9485
1139.625539	23.614
1139.648589	31.9485
1139.671640	35.0739
1139.694691	32.643
1139.717743	22.5722
1139.740794	29.1703
1139.763846	46.1866
1139.786898	64.9392
1139.809951	59.7301
1139.833003	33.3376
1139.856056	23.2668
1139.879109	25.0031
1139.902162	23.9613
1139.925216	30.9067
1139.948269	27.0867
1139.971323	45.492
1139.994377	80.5663
1140.017432	109.042
1140.040486	94.8044
1140.063541	59.7301
1140.086596	47.2284
1140.109652	64.2446
1140.132707	87.1645
1140.155763	73.6209
1140.178819	62.161
1140.201875	75.01
1140.224932	96.888
1140.247989	90.6372
1140.271046	85.7754
1140.294103	72.5791
1140.317160	72.5791
1140.340218	69.4537
1140.363276	60.7719
1140.386334	42.0193
1140.409392	38.5466
1140.432451	30.2122
1140.455510	37.5048
1140.478569	37.5048
1140.501628	45.492
1140.524687	58.341
1140.547747	77.7882
1140.570807	70.1482
1140.593867	40.283
1140.616928	25.0031
1140.639989	32.643
1140.663049	35.7685
1140.686111	32.643
1140.709172	21.5304
1140.732234	17.3632
1140.755295	23.2668
1140.778358	30.9067
1140.801420	42.0193
1140.824482	35.4212
1140.847545	25.0031
1140.870608	38.5466
1140.893672	39.2412
1140.916735	39.5884
1140.939799	35.0739
1140.962863	36.8103
1140.985927	40.9775
1141.008991	63.2028
1141.032056	87.5117
1141.055121	93.4153
1141.078186	71.5373
1141.101251	30.9067
1141.124317	40.9775
1141.147383	77.7882
1141.170449	113.904
1141.193515	96.5407
1141.216582	65.981
1141.239648	82.9972
1141.262715	113.904
1141.285782	91.679
1141.308850	35.0739
1141.331918	17.3632
1141.354985	26.7395
1141.378054	39.2412
1141.401122	56.2574
1141.424191	76.0518
1141.447259	80.2191
1141.470329	71.19
1141.493398	62.5083
1141.516467	53.8265
1141.539537	50.3538
1141.562607	40.6303
1141.585677	16.3213
1141.608748	12.1541
1141.631819	31.9485
1141.654890	44.4502
1141.677961	65.2864
1141.701032	46.8811
1141.724104	28.4758
1141.747176	20.4886
1141.770248	14.9323
1141.793320	18.7522
1141.816393	31.6012
1141.839466	56.2574
1141.862539	160.091
1141.885612	459.785
1141.908685	1040.77
1141.931759	1977.01
1141.954833	3130.29
1141.977907	4321.43
1142.000982	5503.54
1142.024056	6560.97
1142.047131	7421.86
1142.070206	8121.95
1142.093282	8599.1
1142.116357	8916.16
1142.139433	8912.69
1142.162509	8693.21
1142.185586	8514.72
1142.208662	8243.5
1142.231739	7806.29
1142.254816	7177.38
1142.277893	6650.92
1142.300971	6257.81
1142.324048	5897.69
1142.347126	5441.03
1142.370205	4894.77
1142.393283	4275.24
1142.416362	3892.2
1142.439440	3783.51
1142.462520	3586.95
1142.485599	3285.52
1142.508678	2806.64
1142.531758	2396.16
1142.554838	2139.53
1142.577919	1879.43
1142.600999	1629.74
1142.624080	1445.69
1142.647161	1295.66
1142.670242	1199.82
1142.693323	1152.24
1142.716405	1069.59
1142.739487	973.745
1142.762569	858.452
1142.785651	799.416
1142.808734	766.425
1142.831817	677.871
1142.854900	565.008
1142.877983	587.234
1142.901067	802.888
1142.924151	1100.5
1142.947235	1513.4
1142.970319	2057.23
1142.993403	2771.56
1143.016488	3506.73
1143.039573	4004.37
1143.062658	4265.52
1143.085743	4307.19
1143.108829	4339.14
1143.131915	4361.02
1143.155001	4446.79
1143.178087	4492.63
1143.201174	4585.01
1143.224261	4620.08
1143.247348	4408.94
1143.270435	4149.18
1143.293522	4068.27
1143.316610	4005.41
1143.339698	3894.98
1143.362786	3620.29
1143.385875	3253.23
1143.408963	2846.92
1143.432052	2542.71
1143.455141	2327.4
1143.478231	2181.2
1143.501320	1977.36
1143.524410	1645.37
1143.547500	1441.52
1143.570591	1384.57
1143.593681	1349.49
1143.616772	1224.82
1143.639863	1048.06
1143.662954	906.722
1143.686046	815.738
1143.709137	829.281
1143.732229	790.387
1143.755321	676.83
1143.778414	523.336
1143.801506	425.059
1143.824599	390.679
1143.847692	405.612
1143.870786	366.717
1143.893879	351.437
1143.916973	430.615
1143.940067	539.658
1143.963161	673.357
1143.986256	896.999
1144.009350	1162.31
1144.032445	1356.78
1144.055541	1376.58
1144.078636	1393.6
1144.101732	1483.89
1144.124828	1613.76
1144.147924	1718.64
1144.171020	1751.98
1144.194117	1601.96
1144.217213	1429.02
1144.240311	1339.07
1144.263408	1400.19
1144.286505	1389.08
1144.309603	1277.95
1144.332701	1202.94
1144.355799	1274.13
1144.378898	1371.37
1144.401996	1308.51
1144.425095	1174.81
1144.448194	1028.61
1144.471294	940.755
1144.494393	911.584
1144.517493	866.092
1144.540593	810.876
1144.563694	702.528
1144.586794	570.218
1144.609895	472.287
1144.632996	408.737
1144.656097	399.361
1144.679199	362.203
1144.702301	335.463
1144.725402	303.167
1144.748505	250.729
1144.771607	167.384
1144.794710	135.088
1144.817813	141.339
1144.840916	155.924
1144.864019	133.352
1144.887123	122.934
1144.910226	135.088
1144.933330	167.384
1144.956435	198.639
1144.979539	240.658
1145.002644	284.414
1145.025749	325.739
1145.048854	372.621
1145.071960	487.22
1145.095065	619.183
1145.118171	618.141
1145.141277	481.316
1145.164384	396.93
1145.187490	400.055
1145.210597	413.946
1145.233704	437.56
1145.256812	417.419
1145.279919	407.001
1145.303027	449.02
1145.326135	478.191
1145.349243	471.94
1145.372352	432.699
1145.395460	408.737
1145.418569	439.297
1145.441678	434.435
1145.464788	358.383
1145.487898	341.714
1145.511007	356.647
1145.534117	324.35
1145.557228	251.771
1145.580338	206.626
1145.603449	184.401
1145.626560	176.761
1145.649672	143.423
1145.672783	115.641
1145.695895	86.4704
1145.719007	64.5923
1145.742119	64.9396
1145.765231	81.6086
1145.788344	89.9431
1145.811457	73.6214
1145.834570	75.3577
1145.857683	93.0685
1145.880797	85.7758
1145.903911	60.7724
1145.927025	53.1324
1145.950139	38.5471
1145.973254	40.6307
1145.996369	94.1103
1146.019484	111.127
1146.042599	110.432
1146.065714	109.043
1146.088830	108.001
1146.111946	83.6922
1146.135062	83.3449
1146.158178	117.377
1146.181295	146.895
1146.204412	154.535
1146.227529	152.799
1146.250646	151.063
1146.273764	179.539
1146.296882	210.099
1146.320000	187.873
1146.343118	158.703
1146.366237	158.008
1146.389355	168.079
1146.412474	148.979
1146.435593	112.168
1146.458713	81.2613
1146.481833	64.2451
1146.504952	94.8049
1146.528073	120.503
1146.551193	135.783
1146.574314	137.519
1146.597434	131.615
1146.620555	114.599
1146.643677	90.6376
1146.666798	58.3415
1146.689920	53.1324
1146.713042	57.9942
1146.736164	67.3705
1146.759287	62.1615
1146.782409	70.8432
1146.805532	71.1905
1146.828656	71.885
1146.851779	83.6922
1146.874903	78.4832
1146.898026	74.3159
1146.921150	82.3031
1146.944275	71.885
1146.967399	52.0906
1146.990524	51.0488
1147.013649	61.4669
1147.036774	86.4704
1147.059900	101.403
1147.083026	100.708
1147.106152	89.2485
1147.129278	91.3321
1147.152404	77.7886
1147.175531	67.7178
1147.198658	69.1069
1147.221785	56.6051
1147.244912	60.4251
1147.268040	58.6888
1147.291168	62.5087
1147.314296	62.5087
1147.337424	53.1324
1147.360553	47.9234
1147.383681	58.3415
1147.406810	68.4123
1147.429940	60.7724
1147.453069	40.2834
1147.476199	34.3799
1147.499329	37.8526
1147.522459	63.2033
1147.545589	79.525
1147.568720	76.7468
1147.591851	62.5087
1147.614982	52.4379
1147.638113	57.647
1147.661245	72.5796
1147.684376	65.9814
1147.707508	46.187
1147.730641	33.338
1147.753773	37.5053
1147.776906	48.6179
